,,,,,,,,,,,,,,,,,,,,,,
Job Cost Analysis JTD,,,,,,,,,,,,,,,,"Wednesday, July 6, 2022",,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Review willems calcs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    25/08/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Seismic philosophy meeting. Reviewing girder design,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    25/08/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Willems calcs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/09/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Reviewing girder design,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/09/2021 ",,,,,,,,4.00,,820.00,,,,,,,,,,,,
Shear studs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/09/2021 ",,,,,,,,4.25,,871.25,,,,,,,,,,,,
Spilces and girders,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/09/2021 ",,,,,,,,5.00,,"1,025.00",,,,,,,,,,,,
Weathering steel. Girder design review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/09/2021 ",,,,,,,,5.00,,"1,025.00",,,,,,,,,,,,
WS memo. Discussion with Jools & Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/09/2021 ",,,,,,,,3.50,,717.50,,,,,,,,,,,,
"longitudinal shear, design team meeting",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/09/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Temp effects. Girder design and splices,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/09/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
"Thermal strain ratcheting. Reviewing superstructure design, WS departure",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/09/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
WS memo - shear studs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/09/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
WS memo. Girders,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    15/09/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Fatigue,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    15/09/2021 ",,,,,,,,3.00,,615.00,,,,,,,,,,,,
Knee braces. Splices. Project progress meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    15/09/2021 ",,,,,,,,4.00,,820.00,,,,,,,,,,,,
Splices and knee braces,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    15/09/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Superstructure details,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    22/09/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
Diaphragm. MSE wall meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    22/09/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Pier bearings/stiffeners/transom connection detail,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    22/09/2021 ",,,,,,,,6.00,,"1,230.00",,,,,,,,,,,,
"stiffeners, transoms. Catchup on substructure",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    22/09/2021 ",,,,,,,,4.00,,820.00,,,,,,,,,,,,
Transom connection. Knee braces,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    22/09/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Transoms and stiffeners,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    29/09/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Design Report. Drawings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    29/09/2021 ",,,,,,,,3.00,,615.00,,,,,,,,,,,,
Diaphragm. Impact loads,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    29/09/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Pier Dia. Knee braces. Transoms,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    29/09/2021 ",,,,,,,,4.00,,820.00,,,,,,,,,,,,
RE wall meeting. Pier Dia and discussions with Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    06/10/2021 ",,,,,,,,6.25,,"1,281.25",,,,,,,,,,,,
Bearings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    06/10/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Bearings and design statement,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    06/10/2021 ",,,,,,,,2.00,,410.00,,,,,,,,,,,,
Bearings. Barrier. Design statement,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    06/10/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
"Discussions with Jools, Willem and Adam",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    13/10/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Bearings. Discussions with Adam and Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    13/10/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Design team meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    13/10/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Discussions with Jools and Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    13/10/2021 ",,,,,,,,2.00,,410.00,,,,,,,,,,,,
Integral abutment movements at pavement,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    13/10/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Shear keys,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    20/10/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
Abut movements,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    20/10/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
Meetings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    27/10/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Abutment shear keys,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    27/10/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
"Adam, shear keys",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    27/10/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Bearings. Meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    03/11/2021 ",,,,,,,,7.00,,"1,435.00",,,,,,,,,,,,
Bearing details,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    03/11/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Weekly Meeting. Bearings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    10/11/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Bearing Details and dwg review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    10/11/2021 ",,,,,,,,6.50,,"1,332.50",,,,,,,,,,,,
Design statement and drawing updates,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    10/11/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Design statement. Discussing details with Adam,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    17/11/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Design statement and drawings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    17/11/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
"Drip pan details, meeting. ",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    17/11/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
WS detailing . Bird protection. Dwg review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    24/11/2021 ",,,,,,,,3.50,,717.50,,,,,,,,,,,,
bearing spec and dwg review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    24/11/2021 ",,,,,,,,6.00,,"1,230.00",,,,,,,,,,,,
Drg review. Team meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    24/11/2021 ",,,,,,,,6.00,,"1,230.00",,,,,,,,,,,,
dwg review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    24/11/2021 ",,,,,,,,3.00,,615.00,,,,,,,,,,,,
Dwgs. Retaining wall review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    24/11/2021 ",,,,,,,,4.00,,820.00,,,,,,,,,,,,
WS detailing,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/12/2021 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
Bearing specs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/12/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Dwg review and bearing specs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/12/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Dwgs and steel spec,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/12/2021 ",,,,,,,,3.50,,717.50,,,,,,,,,,,,
Spec and dwgs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    01/12/2021 ",,,,,,,,6.50,,"1,332.50",,,,,,,,,,,,
specs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/12/2021 ",,,,,,,,5.50,,"1,127.50",,,,,,,,,,,,
Bearing Specs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/12/2021 ",,,,,,,,4.50,,922.50,,,,,,,,,,,,
Bird guano proteciton. L-walls. Vert Acceleration. ,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/12/2021 ",,,,,,,,3.00,,615.00,,,,,,,,,,,,
dwg review. abutment wall details. Bearing hold-down,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/12/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Peer review meeting. ,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    08/12/2021 ",,,,,,,,7.50,,"1,537.50",,,,,,,,,,,,
Specs and co-ordination/meetings,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    15/12/2021 ",,,,,,,,3.50,,717.50,,,,,,,,,,,,
WS meeting with Travis & Willem. Responding to comments,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    09/02/2022 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Working through queries with Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    16/02/2022 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Discussion with Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    16/02/2022 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Talking to Jools and Adam about Motts/Novare comments,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    23/02/2022 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Catchup with Jools/Rob,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    23/02/2022 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Peer Review comment discussion with Jools & Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    02/03/2022 ",,,,,,,,.75,,153.75,,,,,,,,,,,,
Confinement ring and shear keys,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    02/03/2022 ",,,,,,,,3.00,,615.00,,,,,,,,,,,,
Resolving queries with Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    09/03/2022 ",,,,,,,,.75,,153.75,,,,,,,,,,,,
Discussion with Jools and carl,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    23/03/2022 ",,,,,,,,.75,,153.75,,,,,,,,,,,,
Specs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    30/03/2022 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
dwg review,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    30/03/2022 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Piling,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    30/03/2022 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Piling Spec,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    30/03/2022 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Review dwgs,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    30/03/2022 ",,,,,,,,2.50,,512.50,,,,,,,,,,,,
Review of updated specs and design statement,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    06/04/2022 ",,,,,,,,5.00,,"1,025.00",,,,,,,,,,,,
Piling spec updates and meetings,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    16/06/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Bird protection,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    16/06/2021 ",,,,,,,,-.50,,(102.50),,,,,,,,,,,,
Bird protection,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    22/12/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Weathering steel details,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    22/12/2021 ",,,,,,,,-1.00,,(205.00),,,,,,,,,,,,
Weathering steel details,,,,,,,,,,,,,,,,,,,,,,
Total for MGI,,,,,,,,281.00,,"57,605.00",,,,,,,,,,,,
"  F      RYP  Presland, Robert    28/07/2021 ",,,,,,,,1.50,,412.50,,,,,,,,,,,,
shear stud background info reading,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    28/07/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
Shear stud design - disc w Robbie BS5400 approach,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    04/08/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
design/detailing disc w Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    18/08/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
Beam shear stud options review,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    25/08/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
Seismic philosophy mtg,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    08/09/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
Abutment temp design disc w Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    08/09/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
Design catch-up w Willem,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    08/09/2021 ",,,,,,,,1.50,,412.50,,,,,,,,,,,,
"shear stud design - temp/shrinkage, research",,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    22/09/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
Seismic philosophy discussion w Jools & Adam,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    29/09/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
"Meeting, eastern MSE abutment concept changes",,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    06/10/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
Backwall analysis disc,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    06/10/2021 ",,,,,,,,1.50,,412.50,,,,,,,,,,,,
Backwall analysis disc w Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    06/10/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
Backwall detailing disc w Gopal,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    13/10/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
pavement/joint disc w Matt,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    20/10/2021 ",,,,,,,,1.00,,275.00,,,,,,,,,,,,
Shrinkage modelling disc w Robbie,,,,,,,,,,,,,,,,,,,,,,
"  F      RYP  Presland, Robert    03/11/2021 ",,,,,,,,.50,,137.50,,,,,,,,,,,,
Abutment shear key design disc w Adam,,,,,,,,,,,,,,,,,,,,,,
Total for RYP,,,,,,,,14.50,,"3,987.50",,,,,,,,,,,,
"  F      WXS  Stolk, Willem    16/06/2021 ",,,,,,,,6.00,,930.00,,,,,,,,,,,,
Highgate Bridge - Detailed Design - Programme and Structural Analysis model,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    16/06/2021 ",,,,,,,,3.00,,465.00,,,,,,,,,,,,
Highgate bridge - Vector gas comment and general design comments,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    16/06/2021 ",,,,,,,,2.00,,310.00,,,,,,,,,,,,
Vector gas and general design preparation,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    23/06/2021 ",,,,,,,,22.50,,"3,487.50",,,,,,,,,,,,
Highgate Bridge Detailed Design - LUSAS Analysis Model,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    30/06/2021 ",,,,,,,,11.00,,"1,705.00",,,,,,,,,,,,
Highgate Bridge - LUSAS Analysis Model,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    30/06/2021 ",,,,,,,,7.50,,"1,162.50",,,,,,,,,,,,
Highgate Bridge - LUSAS Analysis Model & Main Girder Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    07/07/2021 ",,,,,,,,3.00,,465.00,,,,,,,,,,,,
Highgate Bridge - Analysis Model,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    07/07/2021 ",,,,,,,,23.00,,"3,565.00",,,,,,,,,,,,
Highgate Bridge - Main girder design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    14/07/2021 ",,,,,,,,29.50,,"4,572.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design of Main Girders,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    21/07/2021 ",,,,,,,,32.00,,"4,960.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    28/07/2021 ",,,,,,,,29.50,,"4,572.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    04/08/2021 ",,,,,,,,34.00,,"5,270.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    11/08/2021 ",,,,,,,,23.50,,"3,642.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    18/08/2021 ",,,,,,,,17.50,,"2,712.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    25/08/2021 ",,,,,,,,35.00,,"5,425.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    01/09/2021 ",,,,,,,,33.50,,"5,192.50",,,,,,,,,,,,
Highgate Bridge Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    08/09/2021 ",,,,,,,,35.50,,"5,502.50",,,,,,,,,,,,
Highgate Bridge Structural Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    15/09/2021 ",,,,,,,,34.00,,"5,270.00",,,,,,,,,,,,
Highgate Bridge Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    22/09/2021 ",,,,,,,,35.00,,"5,425.00",,,,,,,,,,,,
Highgate Bridge Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    29/09/2021 ",,,,,,,,31.50,,"4,882.50",,,,,,,,,,,,
Highgate Bridge Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    06/10/2021 ",,,,,,,,35.00,,"5,425.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    13/10/2021 ",,,,,,,,21.50,,"3,332.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    20/10/2021 ",,,,,,,,30.50,,"4,727.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    27/10/2021 ",,,,,,,,9.00,,"1,395.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    03/11/2021 ",,,,,,,,20.50,,"3,177.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    10/11/2021 ",,,,,,,,26.00,,"4,030.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    17/11/2021 ",,,,,,,,19.50,,"3,022.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    24/11/2021 ",,,,,,,,18.00,,"2,790.00",,,,,,,,,,,,
Highgate - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    01/12/2021 ",,,,,,,,26.50,,"4,107.50",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    08/12/2021 ",,,,,,,,10.00,,"1,550.00",,,,,,,,,,,,
Highgate Bridge - Detailed Design,,,,,,,,,,,,,,,,,,,,,,
"  F      WXS  Stolk, Willem    15/12/2021 ",,,,,,,,1.50,,232.50,,,,,,,,,,,,
Highgate - WSP weathering steel review comments,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    22/12/2021 ",,,,,,,,1.00,,155.00,,,,,,,,,,,,
Highgate - WSP weathering steel meeting,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    22/12/2021 ",,,,,,,,-1.00,,(155.00),,,,,,,,,,,,
Highgate - WSP weathering steel meeting,,,,,,,,,,,,,,,,,,,,,,
Total for WXS,,,,,,,,666.50,,"103,307.50",,,,,,,,,,,,
Total for Engineering ,,,,,,,,"1,537.50",,"236,032.50",,,,,,,,,,,,
MENTO Mentoring/Intern,,,,,,,,,,,,,,,,,,,,,,
"  F      YXY  Yu, Yunfan    17/11/2021 ",,,,,,,,2.50,,225.00,,,,,,,,,,,,
Abutment bank seat shrinkage design ,,,,,,,,,,,,,,,,,,,,,,
"  F      YXY  Yu, Yunfan    24/11/2021 ",,,,,,,,18.75,,"1,687.50",,,,,,,,,,,,
Abutment bank seat shrinkage design,,,,,,,,,,,,,,,,,,,,,,
"  F      YXY  Yu, Yunfan    01/12/2021 ",,,,,,,,7.50,,675.00,,,,,,,,,,,,
Service stairway design,,,,,,,,,,,,,,,,,,,,,,
"  F      YXY  Yu, Yunfan    01/12/2021 ",,,,,,,,4.50,,405.00,,,,,,,,,,,,
Sketched service stairway next to abutment B,,,,,,,,,,,,,,,,,,,,,,
"  F      YXY  Yu, Yunfan    08/12/2021 ",,,,,,,,1.00,,90.00,,,,,,,,,,,,
Checking abutment stairway dimensions,,,,,,,,,,,,,,,,,,,,,,
Total for YXY,,,,,,,,34.25,,"3,082.50",,,,,,,,,,,,
Total for Mentoring/Intern ,,,,,,,,34.25,,"3,082.50",,,,,,,,,,,,
Total for Labour,,,,,,,,"1,571.75",,"239,115.00",,,,,,,,,,,,
Expenses,,,,,,,,,,,,,,,,,,,,,,
 Reimbursable Expenses,,,,,,,,,,,,,,,,,,,,,,
578.05 Vehicles - hireage ,,,,,,,,,,,,,,,,,,,,,,
"  X    EX 0008710 28/05/2021     / Ireland, Matthew / CORPORATE CABS LIMIT_AUCKLAND",,,,,,,,,,99.39,,,,,,,,,,,,
"  X    EX 0008710 28/05/2021     / Ireland, Matthew / SMART CABS LIMITED_AUCKLAND",,,,,,,,,,93.91,,,,,,,,,,,,
Total for 578.05,,,,,,,,,,193.30,,,,,,,,,,,,
Total for  Reimbursable Expenses ,,,,,,,,,,193.30,,,,,,,,,,,,
Total for Expenses,,,,,,,,,,193.30,,,,,,,,,,,,
Total for 601,,,,,,,,"1,571.75",,"239,308.30",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,"229,108",,"(229,108)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,-.00,
,,JTD,,,,,,,,,,,"239,308",,"(239,308)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 801 Drafting,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
DRAUG Drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    03/11/2021 ",,,,,,,,1.00,,155.00,,,,,,,,,,,,
"Design team meeting

",,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    10/11/2021 ",,,,,,,,26.50,,"4,107.50",,,,,,,,,,,,
